,country,item,year,production,area,yield,category,continent
25439,Madagascar,"Nutmeg, mace, cardamoms, raw",2022,17.0,15.0,1162.0,Spices,Africa
25440,Madagascar,"Nutmeg, mace, cardamoms, raw",2023,17.0,15.0,1112.0,Spices,Africa
25441,Madagascar,Oil palm fruit,2019,20959.0,1807.0,11597.0,Fruits,Africa
25442,Madagascar,Oil palm fruit,2020,20998.0,1810.0,11599.0,Fruits,Africa
25443,Madagascar,Oil palm fruit,2021,21047.0,1814.0,11603.0,Fruits,Africa
25444,Madagascar,Oil palm fruit,2022,21038.0,1814.0,11597.0,Fruits,Africa
25445,Madagascar,Oil palm fruit,2023,21030.0,1814.0,11591.0,Fruits,Africa
25446,Madagascar,Onions,2019,10877.0,1960.0,5548.0,Vegetables,Africa
25447,Madagascar,Onions,2020,10809.0,2003.0,5395.0,Vegetables,Africa
25448,Madagascar,Onions,2021,10826.0,2009.0,5388.0,Vegetables,Africa
25449,Madagascar,Onions,2022,10837.0,1991.0,5443.0,Vegetables,Africa
25450,Madagascar,Onions,2023,10824.0,2001.0,5409.0,Vegetables,Africa
25451,Madagascar,Onions,2019,381.0,182.0,2094.0,Vegetables,Africa
25452,Madagascar,Onions,2020,391.0,184.0,2124.0,Vegetables,Africa
25453,Madagascar,Onions,2021,393.0,184.0,2133.0,Vegetables,Africa
25454,Madagascar,Onions,2022,396.0,183.0,2160.0,Vegetables,Africa
25455,Madagascar,Onions,2023,393.0,184.0,2139.0,Vegetables,Africa
25456,Madagascar,Oranges,2019,83849.0,13821.0,6067.0,Fruits,Africa
25457,Madagascar,Oranges,2020,83815.0,13554.0,6184.0,Fruits,Africa
25458,Madagascar,Oranges,2021,83819.0,13520.0,6200.0,Fruits,Africa
25459,Madagascar,Oranges,2022,83818.0,13521.0,6199.0,Fruits,Africa
25460,Madagascar,Oranges,2023,83816.0,13523.0,6198.0,Fruits,Africa
25461,Madagascar,"Other beans, green",2019,1072.0,443.0,2420.0,Vegetables,Africa
25462,Madagascar,"Other beans, green",2020,1046.0,448.0,2333.0,Vegetables,Africa
25463,Madagascar,"Other beans, green",2021,1037.0,444.0,2336.0,Vegetables,Africa
25464,Madagascar,"Other beans, green",2022,1028.0,443.0,2324.0,Vegetables,Africa
25465,Madagascar,"Other beans, green",2023,1037.0,441.0,2352.0,Vegetables,Africa
25466,Madagascar,"Other fibre crops, raw, n.e.c.",2019,6521.0,10605.0,615.0,Fibre crops,Africa
25467,Madagascar,"Other fibre crops, raw, n.e.c.",2020,7033.0,11152.0,631.0,Fibre crops,Africa
25468,Madagascar,"Other fibre crops, raw, n.e.c.",2021,8000.0,12967.0,617.0,Fibre crops,Africa
25469,Madagascar,"Other fibre crops, raw, n.e.c.",2022,7000.0,11546.0,606.0,Fibre crops,Africa
25470,Madagascar,"Other fibre crops, raw, n.e.c.",2023,6465.0,10854.0,596.0,Fibre crops,Africa
25471,Madagascar,"Other fruits, n.e.c.",2019,12565.0,1828.0,6875.0,Fruits,Africa
25472,Madagascar,"Other fruits, n.e.c.",2020,12369.0,1798.0,6880.0,Fruits,Africa
25473,Madagascar,"Other fruits, n.e.c.",2021,12648.0,1838.0,6882.0,Fruits,Africa
25474,Madagascar,"Other fruits, n.e.c.",2022,12527.0,1821.0,6879.0,Fruits,Africa
25475,Madagascar,"Other fruits, n.e.c.",2023,12515.0,1819.0,6880.0,Fruits,Africa
25476,Madagascar,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,5000.0,1100.0,4546.0,Nuts,Africa
25477,Madagascar,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,4542.0,1000.0,4542.0,Nuts,Africa
25478,Madagascar,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,3610.0,800.0,4513.0,Nuts,Africa
25479,Madagascar,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,3017.0,672.0,4490.0,Nuts,Africa
25480,Madagascar,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,4348.0,967.0,4496.0,Nuts,Africa
25481,Madagascar,"Other oil seeds, n.e.c.",2019,263.0,370.0,710.0,Seeds,Africa
25482,Madagascar,"Other oil seeds, n.e.c.",2020,287.0,400.0,718.0,Seeds,Africa
25483,Madagascar,"Other oil seeds, n.e.c.",2021,316.0,440.0,718.0,Seeds,Africa
25484,Madagascar,"Other oil seeds, n.e.c.",2022,339.0,468.0,725.0,Seeds,Africa
25485,Madagascar,"Other oil seeds, n.e.c.",2023,355.0,485.0,732.0,Seeds,Africa
25486,Madagascar,Other pulses n.e.c.,2019,13562.0,11514.0,1178.0,Pulses,Africa
25487,Madagascar,Other pulses n.e.c.,2020,13288.0,11354.0,1170.0,Pulses,Africa
25488,Madagascar,Other pulses n.e.c.,2021,13351.0,11386.0,1172.0,Pulses,Africa
25489,Madagascar,Other pulses n.e.c.,2022,13400.0,11418.0,1174.0,Pulses,Africa
25490,Madagascar,Other pulses n.e.c.,2023,13346.0,11386.0,1172.0,Pulses,Africa
25491,Madagascar,"Other stimulant, spice and aromatic crops, n.e.c.",2019,393.0,214.0,1834.0,Spices,Africa
25492,Madagascar,"Other stimulant, spice and aromatic crops, n.e.c.",2020,438.0,238.0,1837.0,Spices,Africa
25493,Madagascar,"Other stimulant, spice and aromatic crops, n.e.c.",2021,437.0,238.0,1839.0,Spices,Africa
25494,Madagascar,"Other stimulant, spice and aromatic crops, n.e.c.",2022,423.0,230.0,1837.0,Spices,Africa
25495,Madagascar,"Other stimulant, spice and aromatic crops, n.e.c.",2023,433.0,235.0,1838.0,Spices,Africa
25506,Madagascar,Peaches and nectarines,2019,10908.0,3647.0,2991.0,Fruits,Africa
25507,Madagascar,Peaches and nectarines,2020,11160.0,3679.0,3034.0,Fruits,Africa
25508,Madagascar,Peaches and nectarines,2021,11259.0,3681.0,3059.0,Fruits,Africa
25509,Madagascar,Peaches and nectarines,2022,11109.0,3689.0,3011.0,Fruits,Africa
25510,Madagascar,Peaches and nectarines,2023,11176.0,3697.0,3023.0,Fruits,Africa
25511,Madagascar,Pears,2019,1449.0,1064.0,1363.0,Fruits,Africa
25512,Madagascar,Pears,2020,1397.0,1023.0,1366.0,Fruits,Africa
25513,Madagascar,Pears,2021,1436.0,1014.0,1416.0,Fruits,Africa
25514,Madagascar,Pears,2022,1427.0,1009.0,1415.0,Fruits,Africa
25515,Madagascar,Pears,2023,1420.0,1005.0,1412.0,Fruits,Africa
25516,Madagascar,"Peas, dry",2019,20255.0,16165.0,1253.0,Pulses,Africa
25517,Madagascar,"Peas, dry",2020,19950.0,16299.0,1224.0,Pulses,Africa
25518,Madagascar,"Peas, dry",2021,20028.0,16422.0,1220.0,Pulses,Africa
25519,Madagascar,"Peas, dry",2022,20078.0,16295.0,1232.0,Pulses,Africa
25520,Madagascar,"Peas, dry",2023,20019.0,16339.0,1225.0,Pulses,Africa
25521,Madagascar,"Peas, green",2019,1410.0,1337.0,1055.0,Vegetables,Africa
25522,Madagascar,"Peas, green",2020,1393.0,1322.0,1053.0,Vegetables,Africa
25523,Madagascar,"Peas, green",2021,1399.0,1327.0,1054.0,Vegetables,Africa
25524,Madagascar,"Peas, green",2022,1401.0,1329.0,1054.0,Vegetables,Africa
25525,Madagascar,"Peas, green",2023,1397.0,1326.0,1054.0,Vegetables,Africa
25526,Madagascar,"Pepper (Piper spp.), raw",2019,4500.0,7807.0,576.0,Spices,Africa
25527,Madagascar,"Pepper (Piper spp.), raw",2020,4388.0,7653.0,573.0,Spices,Africa
25528,Madagascar,"Pepper (Piper spp.), raw",2021,5076.0,8995.0,564.0,Spices,Africa
25529,Madagascar,"Pepper (Piper spp.), raw",2022,4998.0,8811.0,567.0,Spices,Africa
25530,Madagascar,"Pepper (Piper spp.), raw",2023,5016.0,8798.0,570.0,Spices,Africa
25531,Madagascar,Pineapples,2019,85114.0,15465.0,5504.0,Fruits,Africa
25532,Madagascar,Pineapples,2020,87077.0,15876.0,5485.0,Fruits,Africa
25533,Madagascar,Pineapples,2021,87673.0,15573.0,5630.0,Fruits,Africa
25534,Madagascar,Pineapples,2022,88311.0,15638.0,5647.0,Fruits,Africa
25535,Madagascar,Pineapples,2023,87687.0,15696.0,5587.0,Fruits,Africa
25536,Madagascar,"Pistachios, in shell",2019,5900.0,15613.0,378.0,Nuts,Africa
25537,Madagascar,"Pistachios, in shell",2020,6598.0,17355.0,380.0,Nuts,Africa
25538,Madagascar,"Pistachios, in shell",2021,6110.0,16046.0,381.0,Nuts,Africa
25539,Madagascar,"Pistachios, in shell",2022,6659.0,17587.0,379.0,Nuts,Africa
25540,Madagascar,"Pistachios, in shell",2023,7185.0,19076.0,377.0,Nuts,Africa
25541,Madagascar,Plums and sloes,2019,2359.0,473.0,4986.0,Fruits,Africa
25542,Madagascar,Plums and sloes,2020,2386.0,476.0,5013.0,Fruits,Africa
25543,Madagascar,Plums and sloes,2021,2403.0,478.0,5030.0,Fruits,Africa
25544,Madagascar,Plums and sloes,2022,2382.0,480.0,4963.0,Fruits,Africa
25545,Madagascar,Plums and sloes,2023,2390.0,482.0,4955.0,Fruits,Africa
25546,Madagascar,Pomelos and grapefruits,2019,12595.0,1607.0,7840.0,Fruits,Africa
25547,Madagascar,Pomelos and grapefruits,2020,12766.0,1630.0,7833.0,Fruits,Africa
25548,Madagascar,Pomelos and grapefruits,2021,12877.0,1606.0,8016.0,Fruits,Africa
25549,Madagascar,Pomelos and grapefruits,2022,12746.0,1614.0,7896.0,Fruits,Africa
25550,Madagascar,Pomelos and grapefruits,2023,12796.0,1617.0,7914.0,Fruits,Africa
25561,Madagascar,"Seed cotton, unginned",2019,14242.0,13434.0,1060.0,Cash crops,Africa
25562,Madagascar,"Seed cotton, unginned",2020,14317.0,13365.0,1071.0,Cash crops,Africa
25563,Madagascar,"Seed cotton, unginned",2021,14211.0,13377.0,1062.0,Cash crops,Africa
25564,Madagascar,"Seed cotton, unginned",2022,14256.0,13225.0,1078.0,Cash crops,Africa
25565,Madagascar,"Seed cotton, unginned",2023,14261.0,13013.0,1096.0,Cash crops,Africa
25566,Madagascar,"Sisal, raw",2019,17736.0,14095.0,1258.0,Fibre crops,Africa
25567,Madagascar,"Sisal, raw",2020,17735.0,14049.0,1262.0,Fibre crops,Africa
25568,Madagascar,"Sisal, raw",2021,17552.0,13909.0,1262.0,Fibre crops,Africa
25569,Madagascar,"Sisal, raw",2022,17569.0,13899.0,1264.0,Fibre crops,Africa
25570,Madagascar,"Sisal, raw",2023,17585.0,13888.0,1266.0,Fibre crops,Africa
25571,Madagascar,Sorghum,2019,1358.0,2440.0,556.0,Cereals,Africa
25572,Madagascar,Sorghum,2020,1372.0,2458.0,558.0,Cereals,Africa
25573,Madagascar,Sorghum,2021,1389.0,2481.0,560.0,Cereals,Africa
25574,Madagascar,Sorghum,2022,1373.0,2460.0,558.0,Cereals,Africa
25575,Madagascar,Sorghum,2023,1378.0,2466.0,559.0,Cereals,Africa
25576,Madagascar,Soya beans,2019,48.0,80.0,596.0,Seeds,Africa
25577,Madagascar,Soya beans,2020,47.0,79.0,598.0,Seeds,Africa
25578,Madagascar,Soya beans,2021,47.0,78.0,602.0,Seeds,Africa
25579,Madagascar,Soya beans,2022,47.0,78.0,603.0,Seeds,Africa
25580,Madagascar,Soya beans,2023,47.0,78.0,603.0,Seeds,Africa
25596,Madagascar,Tea leaves,2019,393.0,1054.0,373.0,Cash crops,Africa
25597,Madagascar,Tea leaves,2020,394.0,1051.0,375.0,Cash crops,Africa
25598,Madagascar,Tea leaves,2021,397.0,1052.0,377.0,Cash crops,Africa
25599,Madagascar,Tea leaves,2022,399.0,1052.0,379.0,Cash crops,Africa
25600,Madagascar,Tea leaves,2023,401.0,1052.0,381.0,Cash crops,Africa
25601,Madagascar,Tomatoes,2019,40295.0,4819.0,8361.0,Vegetables,Africa
25602,Madagascar,Tomatoes,2020,40591.0,4859.0,8354.0,Vegetables,Africa
25603,Madagascar,Tomatoes,2021,40539.0,4881.0,8305.0,Vegetables,Africa
25604,Madagascar,Tomatoes,2022,40639.0,4914.0,8269.0,Vegetables,Africa
25605,Madagascar,Tomatoes,2023,40739.0,4885.0,8340.0,Vegetables,Africa
25606,Madagascar,Tung nuts,2019,2718.0,4105.0,662.0,Nuts,Africa
25607,Madagascar,Tung nuts,2020,2729.0,4140.0,659.0,Nuts,Africa
25608,Madagascar,Tung nuts,2021,2717.0,4133.0,657.0,Nuts,Africa
25609,Madagascar,Tung nuts,2022,2721.0,4146.0,656.0,Nuts,Africa
25610,Madagascar,Tung nuts,2023,2726.0,4156.0,656.0,Nuts,Africa
25611,Madagascar,Unmanufactured tobacco,2019,915.0,1538.0,595.0,Cash crops,Africa
25612,Madagascar,Unmanufactured tobacco,2020,916.0,1501.0,610.0,Cash crops,Africa
25613,Madagascar,Unmanufactured tobacco,2021,921.0,1493.0,617.0,Cash crops,Africa
25614,Madagascar,Unmanufactured tobacco,2022,917.0,1511.0,607.0,Cash crops,Africa
25615,Madagascar,Unmanufactured tobacco,2023,918.0,1502.0,612.0,Cash crops,Africa
25621,Madagascar,Wheat,2019,5000.0,2080.0,2404.0,Cereals,Africa
25622,Madagascar,Wheat,2020,1000.0,416.0,2404.0,Cereals,Africa
25623,Madagascar,Wheat,2021,1000.0,417.0,2401.0,Cereals,Africa
25624,Madagascar,Wheat,2022,2000.0,832.0,2403.0,Cereals,Africa
25625,Madagascar,Wheat,2023,2846.0,1183.0,2406.0,Cereals,Africa
25626,Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,84.0,149.0,568.0,Spices,Africa
25627,Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,83.0,145.0,568.0,Spices,Africa
25628,Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,83.0,145.0,568.0,Spices,Africa
25629,Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,83.0,146.0,568.0,Spices,Africa
25630,Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,83.0,146.0,568.0,Spices,Africa
25631,Malawi,Apples,2019,2978.0,746.0,3993.0,Fruits,Africa
25632,Malawi,Apples,2020,3132.0,772.0,4058.0,Fruits,Africa
25633,Malawi,Apples,2021,3161.0,777.0,4070.0,Fruits,Africa
25634,Malawi,Apples,2022,3161.0,777.0,4070.0,Fruits,Africa
25635,Malawi,Apples,2023,3162.0,777.0,4071.0,Fruits,Africa
25636,Malawi,Avocados,2019,93277.0,18110.0,5151.0,Fruits,Africa
25637,Malawi,Avocados,2020,93532.0,18038.0,5185.0,Fruits,Africa
25638,Malawi,Avocados,2021,93823.0,18043.0,5200.0,Fruits,Africa
25639,Malawi,Avocados,2022,94079.0,18004.0,5225.0,Fruits,Africa
25640,Malawi,Avocados,2023,94334.0,17967.0,5250.0,Fruits,Africa
25641,Malawi,Bananas,2019,393908.0,13386.0,29426.0,Fruits,Africa
25642,Malawi,Bananas,2020,393802.0,13411.0,29364.0,Fruits,Africa
25643,Malawi,Bananas,2021,414797.0,13308.0,31168.0,Fruits,Africa
25644,Malawi,Bananas,2022,400835.0,13230.0,30298.0,Fruits,Africa
25645,Malawi,Bananas,2023,403145.0,13152.0,30652.0,Fruits,Africa
25651,Malawi,"Broad beans and horse beans, green",2019,1346.0,153.0,8824.0,Vegetables,Africa
25652,Malawi,"Broad beans and horse beans, green",2020,1321.0,151.0,8755.0,Vegetables,Africa
25653,Malawi,"Broad beans and horse beans, green",2021,1327.0,151.0,8779.0,Vegetables,Africa
25654,Malawi,"Broad beans and horse beans, green",2022,1331.0,152.0,8786.0,Vegetables,Africa
25655,Malawi,"Broad beans and horse beans, green",2023,1326.0,151.0,8774.0,Vegetables,Africa
25656,Malawi,Cabbages,2019,197811.0,9751.0,20287.0,Vegetables,Africa
25657,Malawi,Cabbages,2020,197234.0,9597.0,20552.0,Vegetables,Africa
25658,Malawi,Cabbages,2021,199358.0,9385.0,21242.0,Vegetables,Africa
25659,Malawi,Cabbages,2022,204071.0,9578.0,21307.0,Vegetables,Africa
25660,Malawi,Cabbages,2023,200221.0,9520.0,21032.0,Vegetables,Africa
25661,Malawi,Carrots and turnips,2019,4000.0,200.0,20000.0,Vegetables,Africa
25662,Malawi,Carrots and turnips,2020,4047.0,202.0,20012.0,Vegetables,Africa
25663,Malawi,Carrots and turnips,2021,4093.0,204.0,20034.0,Vegetables,Africa
25664,Malawi,Carrots and turnips,2022,4101.0,204.0,20065.0,Vegetables,Africa
25665,Malawi,Carrots and turnips,2023,4104.0,204.0,20083.0,Vegetables,Africa
25666,Malawi,"Cashew nuts, in shell",2019,212.0,100.0,2118.0,Nuts,Africa
25667,Malawi,"Cashew nuts, in shell",2020,212.0,100.0,2120.0,Nuts,Africa
25668,Malawi,"Cashew nuts, in shell",2021,212.0,100.0,2121.0,Nuts,Africa
25669,Malawi,"Cashew nuts, in shell",2022,213.0,100.0,2121.0,Nuts,Africa
25670,Malawi,"Cashew nuts, in shell",2023,213.0,101.0,2120.0,Nuts,Africa
25676,Malawi,Chickpeas,2019,2093.0,2193.0,954.0,Pulses,Africa
25677,Malawi,Chickpeas,2020,1050.0,2201.0,477.0,Pulses,Africa
25678,Malawi,Chickpeas,2021,1921.0,2039.0,942.0,Pulses,Africa
25679,Malawi,Chickpeas,2022,1777.0,2033.0,874.0,Pulses,Africa
25680,Malawi,Chickpeas,2023,1816.0,2106.0,862.0,Pulses,Africa
25681,Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,1343.0,2037.0,659.0,Spices,Africa
25682,Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,1357.0,2077.0,653.0,Spices,Africa
25683,Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,1309.0,2003.0,654.0,Spices,Africa
25684,Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,1336.0,2039.0,655.0,Spices,Africa
25685,Malawi,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,1334.0,2040.0,654.0,Spices,Africa
25686,Malawi,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,507.0,123.0,4114.0,Spices,Africa
25687,Malawi,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,676.0,189.0,3576.0,Spices,Africa
25688,Malawi,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,804.0,196.0,4103.0,Spices,Africa
25689,Malawi,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,663.0,161.0,4109.0,Spices,Africa
25690,Malawi,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,714.0,174.0,4108.0,Spices,Africa
25691,Malawi,"Coffee, green",2019,11000.0,4963.0,2216.0,Cash crops,Africa
25692,Malawi,"Coffee, green",2020,10000.0,4836.0,2068.0,Cash crops,Africa
25693,Malawi,"Coffee, green",2021,10000.0,4642.0,2154.0,Cash crops,Africa
25694,Malawi,"Coffee, green",2022,11000.0,4957.0,2219.0,Cash crops,Africa
25695,Malawi,"Coffee, green",2023,11000.0,4816.0,2284.0,Cash crops,Africa
25701,Malawi,Cucumbers and gherkins,2019,18593.0,900.0,20659.0,Vegetables,Africa
25702,Malawi,Cucumbers and gherkins,2020,16598.0,652.0,25448.0,Vegetables,Africa
25703,Malawi,Cucumbers and gherkins,2021,18700.0,735.0,25446.0,Vegetables,Africa
25704,Malawi,Cucumbers and gherkins,2022,17636.0,699.0,25217.0,Vegetables,Africa
25705,Malawi,Cucumbers and gherkins,2023,16218.0,649.0,24988.0,Vegetables,Africa
25706,Malawi,Eggplants (aubergines),2019,30554.0,1000.0,30554.0,Vegetables,Africa
25707,Malawi,Eggplants (aubergines),2020,32031.0,1032.0,31041.0,Vegetables,Africa
25708,Malawi,Eggplants (aubergines),2021,34042.0,1085.0,31375.0,Vegetables,Africa
25709,Malawi,Eggplants (aubergines),2022,35095.0,1103.0,31822.0,Vegetables,Africa
25710,Malawi,Eggplants (aubergines),2023,36663.0,1136.0,32268.0,Vegetables,Africa
25711,Malawi,Grapes,2019,180.0,40.0,4500.0,Fruits,Africa
25712,Malawi,Grapes,2020,174.0,35.0,5007.0,Fruits,Africa
25713,Malawi,Grapes,2021,210.0,42.0,4932.0,Fruits,Africa
25714,Malawi,Grapes,2022,211.0,47.0,4461.0,Fruits,Africa
25715,Malawi,Grapes,2023,210.0,47.0,4468.0,Fruits,Africa
25716,Malawi,Green garlic,2019,250.0,34.0,7291.0,Vegetables,Africa
25717,Malawi,Green garlic,2020,334.0,46.0,7291.0,Vegetables,Africa
25718,Malawi,Green garlic,2021,368.0,51.0,7218.0,Vegetables,Africa
25719,Malawi,Green garlic,2022,317.0,44.0,7263.0,Vegetables,Africa
25720,Malawi,Green garlic,2023,340.0,47.0,7256.0,Vegetables,Africa
25726,Malawi,Lemons and limes,2019,13802.0,2467.0,5595.0,Fruits,Africa
25727,Malawi,Lemons and limes,2020,14280.0,2556.0,5588.0,Fruits,Africa
25728,Malawi,Lemons and limes,2021,14501.0,2607.0,5561.0,Fruits,Africa
25729,Malawi,Lemons and limes,2022,14194.0,2543.0,5581.0,Fruits,Africa
25730,Malawi,Lemons and limes,2023,14325.0,2569.0,5577.0,Fruits,Africa
25731,Malawi,Lentils,2019,1034.0,1341.0,771.0,Pulses,Africa
25732,Malawi,Lentils,2020,1297.0,2087.0,622.0,Pulses,Africa
25733,Malawi,Lentils,2021,1460.0,2406.0,607.0,Pulses,Africa
25734,Malawi,Lentils,2022,1203.0,1972.0,610.0,Pulses,Africa
25735,Malawi,Lentils,2023,1201.0,2074.0,579.0,Pulses,Africa
25751,Malawi,"Nutmeg, mace, cardamoms, raw",2019,92.0,150.0,612.0,Spices,Africa
25752,Malawi,"Nutmeg, mace, cardamoms, raw",2020,91.0,150.0,606.0,Spices,Africa
25753,Malawi,"Nutmeg, mace, cardamoms, raw",2021,91.0,149.0,610.0,Spices,Africa
25754,Malawi,"Nutmeg, mace, cardamoms, raw",2022,91.0,150.0,610.0,Spices,Africa
25755,Malawi,"Nutmeg, mace, cardamoms, raw",2023,91.0,150.0,609.0,Spices,Africa
25756,Malawi,Okra,2019,2873.0,1486.0,1933.0,Vegetables,Africa
25757,Malawi,Okra,2020,3116.0,1539.0,2025.0,Vegetables,Africa
25758,Malawi,Okra,2021,3297.0,1578.0,2089.0,Vegetables,Africa
25759,Malawi,Okra,2022,3095.0,1534.0,2017.0,Vegetables,Africa
25760,Malawi,Okra,2023,3169.0,1550.0,2044.0,Vegetables,Africa
25761,Malawi,Onions,2019,171068.0,8408.0,20345.0,Vegetables,Africa
25762,Malawi,Onions,2020,171396.0,8770.0,19542.0,Vegetables,Africa
25763,Malawi,Onions,2021,171431.0,8789.0,19505.0,Vegetables,Africa
25764,Malawi,Onions,2022,171298.0,8656.0,19790.0,Vegetables,Africa
25765,Malawi,Onions,2023,171375.0,8738.0,19612.0,Vegetables,Africa
25766,Malawi,Oranges,2019,66872.0,9467.0,7064.0,Fruits,Africa
25767,Malawi,Oranges,2020,69016.0,9721.0,7100.0,Fruits,Africa
25768,Malawi,Oranges,2021,69267.0,9640.0,7186.0,Fruits,Africa
25769,Malawi,Oranges,2022,68911.0,9688.0,7113.0,Fruits,Africa
25770,Malawi,Oranges,2023,68556.0,9738.0,7040.0,Fruits,Africa
25771,Malawi,"Other citrus fruit, n.e.c.",2019,2653.0,420.0,6311.0,Fruits,Africa
25772,Malawi,"Other citrus fruit, n.e.c.",2020,2668.0,428.0,6228.0,Fruits,Africa
25773,Malawi,"Other citrus fruit, n.e.c.",2021,2671.0,426.0,6273.0,Fruits,Africa
25774,Malawi,"Other citrus fruit, n.e.c.",2022,2680.0,425.0,6308.0,Fruits,Africa
25775,Malawi,"Other citrus fruit, n.e.c.",2023,2689.0,426.0,6308.0,Fruits,Africa
25781,Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,4935.0,5012.0,985.0,Nuts,Africa
25782,Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,4932.0,4966.0,993.0,Nuts,Africa
25783,Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,5071.0,5111.0,992.0,Nuts,Africa
25784,Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,4979.0,5221.0,954.0,Nuts,Africa
25785,Malawi,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,4994.0,5099.0,979.0,Nuts,Africa
25786,Malawi,Other pulses n.e.c.,2019,15166.0,21184.0,716.0,Pulses,Africa
25788,Malawi,Other pulses n.e.c.,2021,23706.0,24381.0,972.0,Pulses,Africa
25789,Malawi,Other pulses n.e.c.,2022,23544.0,24120.0,976.0,Pulses,Africa
25790,Malawi,Other pulses n.e.c.,2023,23606.0,23719.0,995.0,Pulses,Africa
25791,Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2019,771.0,892.0,864.0,Spices,Africa
25792,Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2020,785.0,901.0,872.0,Spices,Africa
25793,Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2021,771.0,903.0,854.0,Spices,Africa
25794,Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2022,776.0,907.0,855.0,Spices,Africa
25795,Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2023,777.0,912.0,853.0,Spices,Africa
25796,Malawi,"Other tropical fruits, n.e.c.",2019,16320.0,3751.0,4351.0,Fruits,Africa
25797,Malawi,"Other tropical fruits, n.e.c.",2020,16479.0,3795.0,4342.0,Fruits,Africa
25798,Malawi,"Other tropical fruits, n.e.c.",2021,16305.0,3760.0,4337.0,Fruits,Africa
25799,Malawi,"Other tropical fruits, n.e.c.",2022,16368.0,3768.0,4343.0,Fruits,Africa
25800,Malawi,"Other tropical fruits, n.e.c.",2023,16384.0,3774.0,4341.0,Fruits,Africa
25806,Malawi,Papayas,2019,59552.0,4900.0,12154.0,Fruits,Africa
25807,Malawi,Papayas,2020,60706.0,5033.0,12061.0,Fruits,Africa
25808,Malawi,Papayas,2021,61051.0,5044.0,12103.0,Fruits,Africa
25809,Malawi,Papayas,2022,60437.0,4993.0,12105.0,Fruits,Africa
25810,Malawi,Papayas,2023,60731.0,5023.0,12090.0,Fruits,Africa
25811,Malawi,Peaches and nectarines,2019,11978.0,1667.0,7187.0,Fruits,Africa
25812,Malawi,Peaches and nectarines,2020,12297.0,1689.0,7281.0,Fruits,Africa
25813,Malawi,Peaches and nectarines,2021,12407.0,1685.0,7363.0,Fruits,Africa
25814,Malawi,Peaches and nectarines,2022,12228.0,1680.0,7277.0,Fruits,Africa
25815,Malawi,Peaches and nectarines,2023,12311.0,1685.0,7307.0,Fruits,Africa
25821,Malawi,"Peas, green",2019,2303.0,1123.0,2051.0,Vegetables,Africa
25822,Malawi,"Peas, green",2020,2356.0,1144.0,2059.0,Vegetables,Africa
25823,Malawi,"Peas, green",2021,2323.0,1124.0,2066.0,Vegetables,Africa
25824,Malawi,"Peas, green",2022,2327.0,1131.0,2059.0,Vegetables,Africa
25825,Malawi,"Peas, green",2023,2336.0,1133.0,2061.0,Vegetables,Africa
25826,Malawi,"Pepper (Piper spp.), raw",2019,400.0,308.0,1299.0,Spices,Africa
25827,Malawi,"Pepper (Piper spp.), raw",2020,482.0,424.0,1136.0,Spices,Africa
25828,Malawi,"Pepper (Piper spp.), raw",2021,492.0,661.0,744.0,Spices,Africa
25829,Malawi,"Pepper (Piper spp.), raw",2022,460.0,397.0,1160.0,Spices,Africa
